name,retroid,hbp_pct,nonhbp_pct,noncontact_per_nonhbp_pct,contact_per_nonhbp_pct,K_per_noncontact_pct,bb_per_noncontact_pct,onground_per_contact_pct,inair_per_contact_pct,iffb_per_inair_pct,noniffb_per_inair_pct,hr_per_noniffb_pct,nonhr_per_noniffb_pct,ld_per_nonhr_pct,fb_per_nonhr_pct,out_per_ld_pct,nonout_per_ld_pct,single_per_nonoutl_pct,xb_per_nonoutl_pct,out_per_fb_pct,nonout_per_fb_pct,single_per_nonoutf_pct,xb_per_nonoutf_pct,out_per_onground_pct,nonout_per_onground_pct,single_per_nonoutg_pct,xb_per_nonoutg_pct,double_per_xb_g,double_per_xb_f,double_per_xb_l
wade boggs,boggw001,0.005390835,0.994609164,0.205962059,0.799457994,0.401315789,0.598684210,0.591954022,0.408045977,0,1.000000000,0,1.000000000,0.140845070,0.859154929,1.000000000,0,\N,\N,1.000000000,0,\N,\N,0.990291262,0.009708737,1.000000000,0,\N,\N,\N
juan bonilla,bonij001,0,1.000000000,0.200000000,0.800000000,1.000000000,0,0.700000000,0.300000000,0,1.000000000,0,1.000000000,0,1.000000000,\N,\N,\N,\N,1.000000000,0,\N,\N,1.000000000,0,\N,\N,\N,\N,\N
barry bonnell,bonnb001,0,1.000000000,0.216216216,0.783783783,0.791666666,0.208333333,0.516666666,0.483333333,0,1.000000000,0,1.000000000,0.137931034,0.862068965,1.000000000,0,\N,\N,1.000000000,0,\N,\N,1.000000000,0,\N,\N,\N,\N,\N
greg booker,bookg001,0,1.000000000,0,1.000000000,\N,\N,1.000000000,0,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,1.000000000,0,\N,\N,\N,\N,\N
bob boone,boonb001,0.006160164,0.993839835,0.144628099,0.861570247,0.500000000,0.500000000,0.475083056,0.524916943,0.006329113,0.993670886,0,1.000000000,0.127388535,0.872611464,1.000000000,0,\N,\N,1.000000000,0,\N,\N,1.000000000,0,\N,\N,\N,\N,\N
thad bosley,boslt001,0,1.000000000,0.246153846,0.753846153,0.604166666,0.395833333,0.500000000,0.500000000,0,1.000000000,0,1.000000000,0.022727272,0.977272727,1.000000000,0,\N,\N,1.000000000,0,\N,\N,1.000000000,0,\N,\N,\N,\N,\N
daryl boston,bostd001,0,1.000000000,0.245689655,0.754310344,0.771929824,0.228070175,0.463414634,0.536585365,0,1.000000000,0,1.000000000,0.121212121,0.878787878,1.000000000,0,\N,\N,1.000000000,0,\N,\N,1.000000000,0,\N,\N,\N,\N,\N
derek botelho,boted001,0,1.000000000,0.400000000,0.600000000,0.833333333,0.166666666,0.857142857,0.142857142,0,1.000000000,0,1.000000000,0,1.000000000,\N,\N,\N,\N,1.000000000,0,\N,\N,1.000000000,0,\N,\N,\N,\N,\N
larry bowa,bowal001,0,1.000000000,0.150234741,0.849765258,0.656250000,0.343750000,0.563909774,0.436090225,0.017241379,0.982758620,0,1.000000000,0.087719298,0.912280701,1.000000000,0,\N,\N,1.000000000,0,\N,\N,1.000000000,0,\N,\N,\N,\N,\N
phil bradley,bradp001,0.017391304,0.982608695,0.265486725,0.752212389,0.716666666,0.283333333,0.565079365,0.434920634,0,1.000000000,0,1.000000000,0.131386861,0.868613138,1.000000000,0,\N,\N,1.000000000,0,\N,\N,0.983146067,0.016853932,1.000000000,0,\N,\N,\N
scott bradley,brads001,0.020408163,0.979591836,0.125000000,0.895833333,0.833333333,0.166666666,0.411764705,0.588235294,0,1.000000000,0,1.000000000,0.100000000,0.900000000,1.000000000,0,\N,\N,1.000000000,0,\N,\N,1.000000000,0,\N,\N,\N,\N,\N
